num_@,url_length,host_length,num_.,num_-,num_?,num_&,num_=,num_,num_~,num_%,num_/,num_*,num_:,num_comma,num_;,num_$,numSpaces,num_www,num_com,num_bslash,num_digits,num_params,hostname_2length_ratio,url_entropy,contains_port,http_in_query,tld_in_path,shortener_url,is_ip,url_length_sus,sus_extension_type,phish_hints,count_fragment,months_since_creation,months_since_expired,url_is_live,num_redirects,body_length,numLinks,numImages,script_length,specialCharacters,scriptBodyRatio,open_page_rank,is_https,status
0,33,24,2,2,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,33,0,0.727272727,3.454986856,0,0,0,0,0,0,0,0,0,0,0,0,0,12447,202,16,3251,4986,0.261187435,3,1,0
0,62,41,2,2,0,0,0,0,0,0,5,0,1,0,0,0,0,0,1,0,62,0,0.661290323,3.876355518,0,0,0,0,0,0,0,0,0,166,0,0,0,0,0,0,0,0,0,0,0,1
0,32,24,2,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,32,0,0.75,3.720175521,0,0,0,0,0,0,0,0,0,164,0,0,2,47445,322,12,12688,6693,0.26742544,4,0,0
0,19,10,1,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,19,0,0.526315789,2.921928095,0,0,0,0,0,0,0,0,0,0,0,0,0,15141,61,16,1120,1212,0.073971336,4,1,0
0,36,27,2,1,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,36,0,0.75,3.782122224,0,0,0,0,0,0,0,0,0,0,0,0,0,117,1,0,67,2627,0.572649573,0,1,1
0,18,10,1,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,18,0,0.555555556,2.921928095,0,0,0,0,0,0,0,0,0,113,0,0,1,540,25,2,321,206,0.594444444,4,0,0
0,129,54,5,1,1,2,3,2,0,0,5,0,1,0,0,0,0,1,2,0,129,3,0.418604651,4.016952846,0,0,0,0,0,1,0,0,0,153,0,0,0,0,0,0,0,0,0,0,0,1
0,42,35,2,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,42,0,0.833333333,3.897299718,0,0,0,0,0,0,0,0,0,0,0,0,1,1499,7,0,8898,15588,5.935957305,0,0,1
0,132,16,3,2,1,0,1,0,0,0,4,0,1,0,0,0,0,0,1,0,132,1,0.121212121,3.030639062,0,0,1,0,0,1,0,0,0,277,0,0,0,257,0,0,32987,11882,128.3540856,6,1,1
0,111,18,2,4,0,0,0,0,0,0,6,0,1,0,0,0,0,0,1,0,111,0,0.162162162,3.350209029,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,41,14,1,0,1,0,1,0,0,0,3,0,1,0,0,0,0,0,1,0,41,1,0.341463415,3.521640636,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,44,15,0,3,0,0
0,29,8,2,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,29,0,0.275862069,3,0,0,1,0,0,0,0,0,0,103,0,0,1,5236,62,38,4900,2181,0.935828877,0,0,1
0,29,17,1,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,1,0,29,0,0.586206897,3.337175341,0,0,0,0,0,0,0,0,0,144,0,0,0,0,0,0,400,111,0,3,0,1
0,39,18,1,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,39,0,0.461538462,3.26633264,0,0,0,0,0,0,0,0,0,111,0,0,0,0,0,0,414,113,0,0,0,1
0,39,30,2,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,39,0,0.769230769,3.739572262,0,0,0,0,0,0,0,0,0,0,0,0,0,41481,72,39,1121,3691,0.027024421,3,1,0
1,134,14,4,7,0,2,1,0,0,0,3,0,1,0,0,0,0,1,0,0,134,0,0.104477612,3.182005815,0,0,1,0,0,1,0,1,0,0,0,0,0,44,0,0,0,570,0,0,0,1
0,44,36,3,2,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,44,0,0.818181818,3.631478391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,32,18,2,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,1,0,32,0,0.5625,3.350209029,0,0,0,0,0,0,0,0,0,281,0,0,1,30907,96,13,15983,6847,0.517132041,6,1,0
0,23,14,2,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,1,0,23,0,0.608695652,3.182005815,0,0,0,0,0,0,0,0,0,317,0,0,0,9416,74,10,4208,2530,0.446898895,4,1,0
0,41,16,3,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,41,0,0.390243902,2.983458593,0,0,0,0,0,0,0,0,0,227,0,0,2,75041,119,1,1357,6700,0.018083448,6,0,0
0,26,17,2,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,1,0,26,0,0.653846154,3.146286371,0,0,0,0,0,0,0,0,0,326,0,0,0,14048,75,8,2765,1590,0.196825171,5,1,0
0,32,24,2,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,32,0,0.75,3.688721876,0,0,0,0,0,0,0,0,0,182,0,0,1,1680,14,17,324,460,0.192857143,4,0,0
0,48,24,3,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,1,0,48,0,0.5,3.65726823,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,47,17,3,0,1,0,1,0,0,0,3,0,1,0,0,0,0,1,1,0,47,1,0.361702128,3.130717988,0,0,0,0,0,0,0,0,0,276,0,0,0,3521,40,8,32251,12131,9.159613746,6,1,1
0,24,15,2,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,1,0,24,0,0.625,2.872905595,0,0,0,0,0,0,0,0,0,102,0,0,0,2230,42,3,507,300,0.22735426,3,1,0
0,57,16,3,1,0,0,0,0,0,0,5,0,1,0,0,0,0,1,1,0,57,0,0.280701754,3.280639062,0,0,1,0,0,0,0,0,0,167,0,0,0,27558,200,84,1697,3993,0.061579215,4,0,0
0,76,50,4,1,0,0,0,0,0,0,4,0,1,0,0,0,0,0,2,0,76,0,0.657894737,3.999079571,0,0,0,0,0,1,0,0,0,153,0,0,0,0,0,0,0,0,0,0,0,1
0,75,15,2,0,1,0,1,0,0,1,3,0,1,0,0,0,0,1,0,0,75,1,0.2,3.139572262,0,0,0,0,0,0,0,0,0,214,0,0,1,0,0,0,640,117,0,0,0,1
1,52,25,5,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,2,0,52,0,0.480769231,3.65366069,0,0,0,0,0,0,0,0,1,0,0,0,0,76,0,0,0,18,0,0,1,1
0,27,19,2,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,1,0,27,0,0.703703704,3.681880803,0,0,0,0,0,0,0,0,0,161,0,0,0,32967,977,122,3272,4544,0.099250766,2,0,0
0,61,30,5,1,0,0,0,0,0,0,4,0,1,0,0,0,0,0,1,0,61,0,0.491803279,3.606238929,0,0,0,0,0,0,1,2,0,0,0,0,0,76,0,0,0,18,0,0,1,1
0,44,14,1,1,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,44,0,0.318181818,3.4677201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
0,40,21,1,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,1,0,40,0,0.525,3.689703732,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,2,1,1
0,35,26,4,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,35,0,0.742857143,3.777362795,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,18,0,0,1,1
0,28,20,2,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,1,0,28,0,0.714285714,3.28418372,0,0,0,0,0,0,0,0,0,141,0,0,0,4159,75,5,4734,1676,1.138254388,4,0,0
0,59,17,2,4,0,0,0,0,0,0,4,0,1,0,0,0,0,1,1,0,59,0,0.288135593,3.101881223,0,0,0,0,0,0,0,0,0,111,0,0,0,9100,107,15,14281,27369,1.569340659,4,1,0
0,30,21,2,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,30,0,0.7,3.653756708,0,0,0,0,0,0,0,0,0,0,0,0,0,11033,56,17,1919,2088,0.173932747,4,1,0
0,42,23,2,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,1,0,42,0,0.547619048,3.675310869,0,0,0,0,0,0,0,0,0,239,0,0,1,4079,137,15,29782,24928,7.301299338,0,1,1
0,100,18,3,1,0,0,0,0,0,0,8,0,1,0,0,0,0,1,1,0,100,0,0.18,3.392147224,0,0,0,0,0,1,1,3,0,29,0,0,0,113,0,0,0,24,0,0,0,1
0,74,20,2,0,1,0,1,1,0,0,3,0,1,0,0,0,0,1,1,0,74,1,0.27027027,3.58418372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0,21,12,2,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,21,0,0.571428571,3.022055209,0,0,0,0,0,0,0,0,0,0,0,0,1,446,0,0,51331,14037,115.0919283,3,1,0
0,61,25,4,0,0,0,0,0,0,0,6,0,1,0,0,0,0,1,1,0,61,0,0.409836066,3.643074189,0,0,1,0,0,0,0,1,0,141,0,0,0,0,0,0,88,33,0,0,0,1
0,56,12,2,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,1,0,56,0,0.214285714,3.251629167,0,0,0,0,0,0,1,0,0,6,0,0,1,616,1,0,1532,848,2.487012987,0,0,1
0,227,22,4,0,1,2,3,1,0,0,5,0,1,0,2,0,0,1,0,0,227,3,0.0969163,3.572623664,0,0,1,0,0,1,0,1,0,0,0,0,0,2604,42,1,950,568,0.364823349,2,1,1
0,51,14,3,0,1,0,1,0,0,0,4,0,1,0,0,0,0,1,0,0,51,1,0.274509804,3.182005815,0,0,0,0,0,0,0,1,0,221,0,0,1,12895,106,5,3,1307,0.000232648,5,1,0
0,60,27,3,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,1,0,60,0,0.45,3.633974076,0,0,1,0,0,0,0,0,0,261,0,0,1,7066,7,0,1241,1496,0.175629776,4,0,0
0,36,17,2,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,1,0,36,0,0.472222222,3.616874606,0,0,1,0,0,0,0,0,0,240,0,0,0,0,0,0,1056,236,0,0,0,1
0,51,24,3,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,1,0,51,0,0.470588235,3.938721876,0,0,1,0,0,0,0,0,0,193,0,0,1,26654,113,26,966,7202,0.036242215,5,0,0
0,83,16,3,4,0,0,0,0,0,0,5,0,1,0,0,0,0,1,1,0,83,0,0.192771084,3.327819531,0,0,1,0,0,1,0,0,0,218,0,0,0,7312,57,5,3881,1829,0.530771335,4,1,0
0,127,50,4,1,1,2,3,2,0,0,4,0,1,0,0,0,0,0,2,0,127,3,0.393700787,3.999079571,0,0,0,0,0,1,0,0,0,153,0,0,0,0,0,0,0,0,0,0,1,1
0,29,20,2,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,29,0,0.689655172,3.346439345,0,0,0,0,0,0,0,0,0,25,0,0,1,10138,30,6,22379,7053,2.207437364,0,1,0
0,26,18,2,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,1,0,26,0,0.692307692,3.46132014,0,0,0,0,0,0,0,0,0,100,0,0,1,266,1,0,0,49,0,2,0,0
0,44,26,2,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,44,0,0.590909091,3.536414237,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0,61,22,1,2,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,0,61,0,0.360655738,3.629219687,0,0,0,0,0,0,0,2,0,97,0,0,2,2072,30,2,3409,1184,1.64527027,0,0,1
0,25,17,2,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,1,0,25,0,0.68,3.101881223,0,0,0,0,0,0,0,0,0,282,0,0,0,0,0,0,0,1,0,4,0,0
0,43,17,3,1,0,0,0,0,0,0,4,0,1,0,0,0,0,0,1,0,43,0,0.395348837,3.4548224,0,0,1,0,0,0,0,0,0,203,0,0,0,82,0,0,0,18,0,0,0,1
0,45,13,2,0,0,0,0,1,0,0,4,0,1,0,0,0,0,0,0,0,45,0,0.288888889,3.238901257,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,2,0,0
0,43,12,1,1,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,43,0,0.279069767,2.855388542,0,0,0,0,0,0,0,3,0,39,0,0,0,320,2,0,6852,1214,21.4125,2,0,1
0,133,25,2,2,1,1,2,3,0,1,7,0,3,0,0,0,0,0,2,0,133,2,0.187969925,4.00385619,0,0,0,0,0,1,0,0,0,285,0,0,0,1201,3,0,105252,19979,87.63696919,0,1,1
0,43,15,2,3,0,0,0,0,0,0,3,0,1,0,0,0,0,1,1,0,43,0,0.348837209,2.732914564,0,0,0,0,0,0,0,0,0,215,0,0,1,29469,267,159,122456,58531,4.155417557,6,0,0
0,83,20,2,6,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,83,0,0.240963855,3.546439345,0,0,0,0,0,1,0,0,0,237,0,0,0,20041,149,102,39559,17673,1.973903498,4,1,0
0,58,14,2,2,0,0,0,0,0,0,5,0,1,0,0,0,0,1,1,0,58,0,0.24137931,3.182005815,0,0,0,0,0,0,0,0,0,187,0,0,0,6426,252,6,123971,35653,19.29209462,7,1,0
0,27,18,2,1,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,27,0,0.666666667,3.725480557,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,112911,6222,0,0,1,1
0,53,21,2,1,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,53,0,0.396226415,3.427333494,0,0,0,0,0,0,1,2,0,166,0,0,0,4689,17,2,11774,4293,2.510983152,2,0,1
0,71,14,2,0,1,0,1,0,0,0,3,0,1,0,0,0,0,0,1,0,71,1,0.197183099,3.093069208,0,0,0,0,0,0,0,0,0,165,0,0,1,0,0,0,356,101,0,1,0,1
0,50,21,2,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,1,0,50,0,0.42,3.403989446,0,0,0,0,0,0,0,0,0,98,0,0,0,517,0,0,0,87,0,0,0,1
0,40,19,2,0,0,0,0,1,0,0,3,0,1,0,0,0,0,1,0,0,40,0,0.475,3.511085408,0,0,0,0,0,0,0,0,0,160,0,0,0,0,0,0,0,0,0,4,0,0
0,52,26,4,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,1,0,52,0,0.5,3.272769892,0,0,1,0,0,0,0,0,0,317,0,0,0,0,0,0,0,0,0,4,0,0
0,81,15,3,0,0,0,0,0,0,0,6,0,1,0,0,0,0,1,1,0,81,0,0.185185185,3.272905595,0,0,0,0,0,1,0,0,0,300,0,0,0,516,0,0,0,87,0,0,0,1
1,87,17,3,0,1,0,1,0,0,0,4,0,1,0,0,0,0,0,1,0,87,1,0.195402299,3.4548224,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0,60,17,3,0,0,0,0,1,0,0,5,0,1,0,0,0,0,1,2,0,60,0,0.283333333,3.263933429,0,0,1,0,0,0,0,0,0,289,0,0,0,30,0,0,0,4,0,5,0,0
0,43,24,3,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,43,0,0.558139535,4.136842188,0,0,1,0,0,0,0,0,0,65,0,0,1,664,1,0,2663,1112,4.010542169,0,0,1
0,31,22,2,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,31,0,0.709677419,3.477175233,0,0,0,0,0,0,0,0,0,0,0,0,0,1073,5,0,7135,4951,6.649580615,0,1,1
0,27,20,2,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,1,0,27,0,0.740740741,3.68418372,0,0,0,0,0,0,0,0,0,132,0,0,0,0,0,0,0,0,0,1,0,0
0,49,25,2,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,1,0,49,0,0.510204082,3.75326969,0,0,0,0,0,0,0,0,0,86,0,0,0,147,0,0,0,28,0,0,0,1
0,57,35,2,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,57,0,0.614035088,3.897299718,0,0,0,0,0,0,0,0,0,227,0,0,1,15992,233,4,3786,2938,0.236743372,5,0,0
0,82,22,4,0,0,0,0,0,0,2,5,0,1,0,0,0,0,0,2,0,82,0,0.268292683,3.516027641,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1
0,127,50,4,1,1,2,3,2,0,0,4,0,1,0,0,0,0,0,2,0,127,3,0.393700787,3.999079571,0,0,0,0,0,1,0,0,0,153,0,0,0,0,0,0,0,0,0,0,1,1
0,23,14,2,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,1,0,23,0,0.608695652,2.950212065,0,0,0,0,0,0,0,0,0,291,0,0,0,0,0,0,0,0,0,6,1,0
0,50,20,3,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,3,0,50,0,0.4,3.346439345,0,0,1,0,0,0,0,0,0,286,0,0,0,3484,66,2,791,961,0.227037887,6,1,0
0,31,22,2,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,1,0,31,0,0.709677419,3.538310596,0,0,0,0,0,0,0,0,0,158,0,0,0,21254,421,45,157460,36218,7.408487814,2,1,0
1,71,37,5,2,0,0,0,0,0,0,3,0,1,0,0,0,0,0,2,0,71,0,0.521126761,4.216078028,0,0,1,0,0,0,0,0,0,0,0,0,0,76,0,0,0,18,0,0,1,1
0,26,15,1,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,1,0,26,0,0.576923077,3.506890596,0,0,0,0,0,0,0,0,0,168,0,0,0,0,0,0,422,111,0,1,0,1
0,25,18,2,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,25,0,0.72,3.46132014,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,1
0,70,17,2,1,0,0,0,0,0,0,6,0,1,0,0,0,0,1,1,0,70,0,0.242857143,3.4548224,0,0,0,0,0,0,0,0,0,174,0,0,1,4677,142,4,297629,168516,63.63673295,5,0,0
0,61,16,2,3,0,0,0,0,0,0,4,0,1,0,0,0,0,1,1,0,61,0,0.262295082,3.327819531,0,0,0,0,0,0,0,0,0,234,0,0,0,43561,69,25,315,1173,0.007231239,10,1,0
0,46,13,2,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,46,0,0.282608696,3.546593564,0,0,1,0,0,0,0,0,0,103,0,0,0,0,0,0,0,2,0,0,0,1
0,89,20,3,1,0,0,0,0,0,0,8,0,1,0,0,0,0,0,1,0,89,0,0.224719101,3.446439345,0,0,0,0,0,1,1,0,0,96,0,0,0,0,0,0,0,0,0,4,0,1
0,30,21,2,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,30,0,0.7,3.463280518,0,0,0,0,0,0,0,0,0,116,0,0,0,5982,184,10,1077,802,0.18004012,3,1,0
0,41,33,2,1,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,41,0,0.804878049,3.919563347,0,0,0,0,0,0,0,0,0,246,0,0,1,8488,63,16,2990,1491,0.352262017,0,0,1
0,32,24,2,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,32,0,0.75,3.470175521,0,0,0,0,0,0,0,0,0,0,0,0,1,0,85,45,187378,55024,0,4,0,0
0,50,23,3,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,1,0,50,0,0.46,3.762267391,0,0,1,0,0,0,0,0,0,83,0,0,0,147,0,0,0,28,0,3,0,1
0,52,16,2,1,0,0,0,0,1,0,4,0,1,0,0,0,0,0,0,0,52,0,0.307692308,3.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,35,13,4,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,35,0,0.371428571,2.87314068,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,77,23,1,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,1,0,77,0,0.298701299,3.708132065,0,0,0,0,0,1,0,0,0,211,0,0,0,0,1,0,1588,578,0,2,0,1
0,64,26,2,0,0,0,0,0,0,0,6,0,1,0,0,0,0,1,1,0,64,0,0.40625,3.844106545,0,0,0,0,0,0,0,1,0,267,0,0,0,147,0,0,0,28,0,1,0,1
0,24,15,2,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,24,0,0.625,3.189898095,0,0,0,0,0,0,0,0,0,0,0,0,0,56282,195,155,264,4458,0.004690665,4,1,0
0,256,15,2,4,1,0,0,0,0,0,8,0,1,0,0,0,0,0,1,0,256,1,0.05859375,3.773557262,0,0,1,0,0,1,0,2,0,58,0,0,0,1464,2,0,958,355,0.654371585,0,1,1
0,234,25,4,0,1,2,3,1,0,0,6,0,1,0,2,0,0,1,2,0,234,3,0.106837607,3.73366069,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,67,22,3,0,0,0,0,2,0,0,4,0,1,0,0,0,0,1,1,0,67,0,0.328358209,3.629219687,0,0,1,0,0,0,0,0,0,187,0,0,0,14327,201,10,5172,3996,0.360996719,5,0,0
0,29,21,3,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,29,0,0.724137931,3.463280518,0,0,0,0,0,0,0,0,0,209,0,0,0,0,0,0,0,0,0,0,0,1
0,24,5,1,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,24,0,0.208333333,2.321928095,0,0,0,1,0,0,0,0,0,145,0,0,4,0,117,1,37844,12530,0,5,0,1
0,27,18,2,1,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,27,0,0.666666667,3.572431251,0,0,0,0,0,0,0,0,0,40,0,0,0,401,2,1,0,421,0,0,1,1
0,28,12,3,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,28,0,0.428571429,3.251629167,0,0,1,0,0,0,0,0,0,169,0,0,0,6361,60,6,1246,862,0.195881151,0,0,1
0,64,19,2,3,0,0,0,0,0,0,5,0,1,0,0,0,0,1,1,0,64,0,0.296875,3.181366329,0,0,0,0,0,0,0,0,0,251,0,0,0,8385,194,1,5251,2881,0.626237329,4,1,0
0,49,19,3,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,1,0,49,0,0.387755102,3.40582225,0,0,1,0,0,0,0,0,0,156,0,0,0,0,0,0,422,113,0,0,0,1
0,77,23,1,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,1,0,77,0,0.298701299,3.708132065,0,0,0,0,0,1,0,0,0,211,0,0,0,0,1,0,1588,578,0,2,0,1
0,117,42,4,0,1,2,3,2,0,0,5,0,1,0,0,0,0,0,2,0,117,3,0.358974359,3.924490268,0,0,0,0,0,1,0,0,0,153,0,0,0,0,0,0,0,0,0,0,0,1
0,65,18,2,3,0,0,0,1,0,0,4,0,1,0,0,0,0,1,0,0,65,0,0.276923077,3.419381946,0,0,0,0,0,0,0,0,0,193,0,0,0,52574,187,158,29452,12021,0.56020086,8,1,0
0,25,16,2,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,1,0,25,0,0.64,3.327819531,0,0,0,0,0,0,0,0,0,293,0,0,3,29756,152,66,26298,16438,0.883788144,3,1,0
0,101,11,1,0,0,0,1,0,0,0,5,0,1,0,0,0,0,0,1,0,101,0,0.108910891,3.095795255,0,0,0,0,0,1,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,1
0,45,11,2,0,0,0,0,2,0,0,4,0,1,0,0,0,0,0,0,0,45,0,0.244444444,3.277613437,0,0,1,0,0,0,0,0,0,191,0,0,0,8916,78,16,2,1743,0.000224316,5,0,0
0,20,12,2,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,1,0,20,0,0.6,2.688721876,0,0,0,0,0,0,0,0,0,326,0,0,0,7847,85,33,2281,1312,0.290684338,4,1,0
0,35,19,2,1,0,0,0,0,0,0,4,0,1,0,0,0,0,1,1,0,35,0,0.542857143,3.326360408,0,0,0,0,0,0,0,0,0,205,0,0,1,6464,28,6,2403,1789,0.371751238,2,0,0
0,25,17,2,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,25,0,0.68,3.381580488,0,0,0,0,0,0,0,0,0,386,0,0,1,27418,197,35,712609,166477,25.99055365,4,0,0
0,54,26,3,1,0,0,0,0,0,0,3,0,1,0,0,0,0,0,3,0,54,0,0.481481481,3.700439718,0,0,1,0,0,0,0,0,0,286,0,0,1,4854,75,12,38023,21407,7.833333333,5,0,0
0,46,18,3,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,1,0,46,0,0.391304348,3.530493057,0,0,1,0,0,0,0,0,0,227,0,0,0,1670,1,0,3271,1185,1.958682635,4,1,0
0,51,18,2,3,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,51,0,0.352941176,3.26633264,0,0,0,0,0,0,0,0,0,0,0,0,1,139528,300,2,3237,26827,0.023199645,4,0,0
0,41,17,2,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,1,0,41,0,0.414634146,3.572469459,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0,26,17,2,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,26,0,0.653846154,3.146286371,0,0,0,0,0,0,0,0,0,0,0,0,2,0,116,58,12192,11346,0,4,1,0
0,49,26,2,0,0,0,0,1,0,0,4,0,1,0,0,0,0,0,0,0,49,0,0.530612245,3.854285872,0,0,0,0,0,0,0,0,0,98,0,0,0,24688,63,1,794,5496,0.032161374,4,0,0
0,48,19,2,0,0,0,0,0,0,0,6,0,1,0,0,0,0,1,1,0,48,0,0.395833333,3.576617645,0,0,0,0,0,0,0,0,0,159,0,0,0,115281,506,20,21421,8560,0.185815529,3,1,1
0,23,7,1,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,23,0,0.304347826,2.521640636,0,0,0,0,0,0,0,0,0,52,0,0,1,2469,18,5,3281,1242,1.328878088,7,1,1
0,29,22,2,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,29,0,0.75862069,3.697845823,0,0,0,0,0,0,0,0,0,253,0,0,1,8488,63,16,2990,1491,0.352262017,0,0,1
0,33,22,2,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,1,0,33,0,0.666666667,3.845350937,0,0,0,0,0,0,0,0,0,42,0,0,1,3994,28,8,1915,971,0.479469204,2,0,1
0,49,40,4,2,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,49,0,0.816326531,4.092896608,0,0,0,0,0,0,0,1,0,0,0,0,0,76,0,0,0,18,0,0,1,1
0,35,21,1,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,35,0,0.6,3.784941827,0,0,0,0,0,0,0,0,0,268,0,0,0,484,1,0,1,91,0.002066116,5,0,0
0,38,29,3,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,38,0,0.763157895,3.857306857,0,0,0,0,0,0,0,0,0,295,0,0,5,4772,43,1,35074,10321,7.349958089,0,1,0
0,35,18,3,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,35,0,0.514285714,3.308270835,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,44,25,3,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,44,0,0.568181818,4.02346519,0,0,1,0,0,0,0,0,0,65,0,0,1,665,1,0,2663,1107,4.004511278,0,0,1
